"","X.1","partyname","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","countryname","rile","date","Language","Anger","Hope","Enthusiasm","Fear","Anxiety","Pride","Words"
"11",51902,"National Coalition",1166,100044420796713,"Kokoomus","https://scontent-phx1-1.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwFSsdZp&_nc_oc=AdlsZm1_5tmPysZV8cD15Hi5juwoK20myo6dM53D_h1bQd44OFm9N8hXrrn8Sxk0F04&_nc_zt=24&_nc_ht=scontent-phx1-1.xx&_nc_gid=vOf3oN6uxNVGiPBywaoGyQ&oh=00_AfEUc9dX1uGgct6Q2-XYCojDM4uuWAnlB84pGkvyrLvPuQ&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155655106382102,53921,"2018-12-26 13:13:00",NA,"""reilu yhteiskunta on myös sellanen, että jos joskus ei kaikki mene ihan nappiin, mutta oot parhaasi yrittänyt, niin sinusta kuitenkin pidetään huolta."" 🤝





katso videolta, mitä petteri sanoo reiluudesta!",694,"https://www.facebook.com/kokoomus/videos/923000591223296/","Finland",1.2,201904,0.1,0,0.8,0.1,0,0.6,0.4,31
"12",52012,"National Coalition",907,100044420796713,"Kokoomus","https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwFncnof&_nc_oc=AdnoHZv77m3j92LXjAk8dgflFZ_3nnJEXMdTZ2siQ1LPHHw2vzchtzcN40OcXORbnAA&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=mPg75rifmuSZSkEbnWdApA&oh=00_AfGWywChQanLzdUvWsbUUE43-7JKlwZEq7EarmNoKJp82w&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155727466487102,NA,"2019-01-25 08:11:37","https://www.hs.fi/kaupunki/vantaa/art-2000005976647.html?fbclid=IwAR1vyq3e_RQ3zqwPM82CYHB3JAs-qFOfT3DmIYQOa71y3NEh_YvRNpAWAGs","mitä tarkoitamme, kun puhumme ""saa tehdä"" -hengestä?





esimerkiksi tätä: victoria nuottanen päätti jo 14-vuotiaana perustaa jonakin päivänä oman kahvilan ja nyt hän johtaa ketjua, jonka tuotteissa korostuu alkuperän läpinäkyvyys ja tuotannon eettisyys 🌎





”eettisyys ja maku kulkevat usein käsi kädessä.”





tällaisella asenteella maailmaa muutetaan – kahvikuppi kerrallaan! ☕️",179,"https://www.facebook.com/kokoomus/posts/pfbid02gban2cUvq3oRtwh2VWsRMMdNcwiaF5pyR7Ghi1WmV5StUQ1tbiLkxbud1k4LC5XAl","Finland",1.2,201904,0.1,0,0.8,0.1,0,0.7,0.6,49
"13",52016,"National Coalition",292,100044420796713,"Kokoomus","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwGkYL5c&_nc_oc=AdkvhHhVt-rpMnadNQDTffK8wZWvnDuUXTp0xJRPKklqwNbSL9IFdCgwRfJrktUdWIg&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=FbTCPZ2mXGdrvi9NzXwvZA&oh=00_AfEYt9RyUnJt_ATQcSBTEkEJSq5xtVfK8fg7TON_bUdOdA&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155852240712102,NA,"2019-03-29 13:43:08","https://www.kokoomus.fi/maailman-paras-tyoelama/","ministerimme sanni grahn-laasonen ja kai mykkänen julkaisivat tänään pamfletin tulevaisuuden työelämästä 💻 yhtenä konkreettisena uudistuksena ministerit esittävät lomapankkia, jossa ansaittu loma siirtyisi työnantajalta toiselle työpaikkaa vaihdettaessa.





tutustu tähän ja julkaisun muihin ideoihin! 👉🏻",240,"https://www.facebook.com/kokoomus/posts/pfbid02VVugSoxr7d3VjcHAaDVpCtFDFAVWWfvBRLFzoovPTgqNbNZicLyPMahNTAcimf1l","Finland",1.2,201904,0.2,0.1,0.6,0.3,0.2,0.7,0.5,64
"14",51972,"National Coalition",206,100044420796713,"Kokoomus","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwEFAdJG&_nc_oc=AdnTQrE4yVdkRM9f3BxOO2FirtYi5TY8FaTbadzEc-DwwTP2Gktc2IBafZShOyVTj5A&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=XUCJumLVekiwNHEIo9-EiA&oh=00_AfH_9zWhBr8CMImuRgJubNnz_yV5WYIIQSIadaILTvKD8w&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155871621332102,2067,"2019-04-07 19:57:05",NA,"kiitos pori! upea kokoomushenkinen päivä takana. satakunnasta lähtöisin oleva puheenjohtajamme petteri orpo sai porilaiset liikkeelle ja torin täyteen sunnuntaina 🤗",109,"https://www.facebook.com/kokoomus/videos/778834422485528/","Finland",1.2,201904,0.1,0,0.7,0,0,0.8,0.6,25
"15",51950,"National Coalition",379,100044420796713,"Kokoomus","https://scontent.fnuu2-1.fna.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwELxYTQ&_nc_oc=AdmYF6ix4dfCfAUE3V_1-HGfMWfcjKTok00BJmwjCp7ILCsPawG3laZOUcazaMPlCQ0&_nc_pt=5&_nc_zt=24&_nc_ht=scontent.fnuu2-1.fna&_nc_gid=Ngk6ZRwEqXJEv9OXS86B-w&oh=00_AfHlwjGRXGXdTqRFz8vBHzvmHNc0db-8EY0XqpIRW3ViyQ&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155842021757102,NA,"2019-03-24 09:23:47","https://www.kokoomus.fi/kiertue/","monensorttista vierasta oli paikalla tuusulassa! alpakkakolmikko sulostutti perheen pienimpien päivää – ja vähän varttuneempienkin 😌 myös petteri oli paikalla 👍🏼 uusmaalaiset pohdiskelivat muun muassa soteen ja liikenteeseen liittyviä asioita.





katso kiertueen muut päivämäärät täältä: https://www.kokoomus.fi/kiertue/ 💙",63,"https://www.facebook.com/kokoomus/posts/pfbid02qNW5u3Yh2i5JK3Xp4EHRLaCbZoSrK3akgGE8agSQDheU1ybLTzt1pX7yy5vxs6vnl","Finland",1.2,201904,0.1,0,0.2,0.05,0,0.7,0.3,75
"16",51963,"National Coalition",1089,100044420796713,"Kokoomus","https://scontent.fixm3-1.fna.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwHKF9tV&_nc_oc=AdnFh2UXHBOZri_N17Usa3VTfi_ET_1Xlr1XMn_YfFiKLfr57WN4nCzR1khjv8tQdh4&_nc_zt=24&_nc_ht=scontent.fixm3-1.fna&_nc_gid=Vi0fZJ_vqLsBTHm1fIWjiA&oh=00_AfFcTxDP9jE9ec6XblhMhxnigh__AWfO7rO-osBC3eWRzQ&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155699151827102,75677,"2019-01-10 12:33:11","https://www.kokoomus.fi/kokoomuslaisia-keinoja-ymparistohaasteisiin-vapaus-tarvitsee-vastuuta/","suomen vesistöjen pahin uhka on rehevöityminen ja roskaantuminen. kansanedustajamme sari multala ja saara-sofia sirén pohtivat ennätyslämpimän kesän jälkeen, mitä oikein voisimme vesistöjemme pelastamiseksi tehdä 🌊





lue lisää siitä, mitä tekisimme yhteisen maapallomme tulevaisuuden turvaamiseksi: https://www.kokoomus.fi/kokoomuslaisia-keinoja-ymparistohaasteisiin-vapaus-tarvitsee-vastuuta/ 🌍",240,"https://www.facebook.com/kokoomus/videos/1109558289223729/","Finland",1.2,201904,0.75,0.2,0.7,0.3,0.4,0.6,0.5,66
"17",51899,"National Coalition",945,100044420796713,"Kokoomus","https://scontent.fsaw3-1.fna.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwFH4Qw3&_nc_oc=AdmY9Goiy4TeoiaLIBJVFab5mZGNqx8jCSnnGvCcpR8XUcJrYkyFsKSMxdgfm_nT-qc&_nc_zt=24&_nc_ht=scontent.fsaw3-1.fna&_nc_gid=Ijv8eVFT1tq0sSVPHVsw5A&oh=00_AfFma2KrG2H60DjXZvHwunw9ofTbFQ4NU3wfSsrXqzyT-Q&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155720236062102,NA,"2019-01-21 14:30:16","https://www.verkkouutiset.fi/petteri-orpo-haluaa-saa-tehda-suomen/","takana aivan upea kokoomusristeily – lämmin kiitos jokaiselle mukana olleelle! 🚢  🙏 jotain vaali-innostuksen nousemisesta kertoo se, että puheenjohtajamme petteri orpo joutui sunnuntaina pitämään puheensa kaksi kertaa, koska ensimmäisellä kerralla kaikki halukkaat eivät mahtuneet saliin.





nyt kelpaa suunnata katseet kevääseen, jonka aikana tulemme esittelemään lukuisia ideoita suomen kehittämiseksi. me haluamme olla rakentamassa suomea, jossa aivan jokainen voi luottaa siihen, että juuri hänelle käy hyvin 💙





lue lisää siitä, mistä petteri puhui laivalla: https://www.verkkouutiset.fi/petteri-orpo-haluaa-saa-tehda-suomen/",136,"https://www.facebook.com/kokoomus/posts/pfbid02wG7Pskid8gaJPXzAdRCzDhRha6fpdejKvQ3WQtTXWA2TGHWgWpv98RC3VrnEJfkil","Finland",1.2,201904,0.1,0,0.8,0,0,0.7,0.6,146
"18",51929,"National Coalition",264,100044420796713,"Kokoomus","https://scontent-waw2-2.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwGI7SVw&_nc_oc=Adki_tdAT_qTR3T8Edv450eobW5RYl9xt77u9Sh3gucSzfr0Wh26PtSDlConfFKcGiA&_nc_zt=24&_nc_ht=scontent-waw2-2.xx&_nc_gid=4ZQmreOvkQAEKp8qYmAAfg&oh=00_AfE6Pnl_Kge15ikfI-YuXZnFT--nrwJpM--hbx2-ZYevxA&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155859073737102,NA,"2019-04-01 20:58:06",NA,"upea päivä oulussa! puolen päivän aikaan torilla melkoinen tungos – paikalla oli myös petteri orpo 💪🏼 paljon puhetta työstä, taloudesta ja turvallisuudesta. meille on selvää, että kaikkien suomalaisten hyvinvointia kaikkialla suomessa voidaan rakentaa vain työllä 🇫🇮





turvallisuus taas on jokaisen jakamaton perusoikeus. näiden teemojen pohjalta kampanjoi tänään myös erinomainen ehdokasjoukkomme 💙",96,"https://www.facebook.com/kokoomus/posts/pfbid02Tphf5iMrma4VQrHZqNZiE39FmUAXAWQv8ZR9fCNzL1vTfnKM6LtoocZCgX1CoRXJl","Finland",1.2,201904,0.2,0,0.8,0.1,0,0.7,0.6,104
"19",52028,"National Coalition",837,100044420796713,"Kokoomus","https://scontent-bom1-2.xx.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwGMIG6l&_nc_oc=AdkKXMHOat865ReXQvqfT6qV6TaHkUPMBLzZYnvvp2E_gqorN_ilJJiYEuVz9Ug5aE8&_nc_zt=24&_nc_ht=scontent-bom1-2.xx&_nc_gid=Sbx-mu4xI3qP-AmQKzZ29g&oh=00_AfGYOA0CyaJyzmRzKAL4_ver_kX_HmZkxapbpyXWVi2Nbw&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155743988522102,NA,"2019-02-02 12:50:37","https://www.mtvuutiset.fi/artikkeli/onnea-aaro-presidenttiparin-poika-tayttaa-tanaan-vuoden/7265680#gs.59s7OwgJ","lämpimät onnittelut aaro-pojalle! 🤗 🎁",3060,"https://www.facebook.com/kokoomus/posts/pfbid0gW1mYGFV5LQydqn4EXxRTR6Zefs546fUgQBZn4coJiKxzi18MTfRuKdgebKUEGDNl","Finland",1.2,201904,0,0,0.5,0,0,0.8,0.7,5
"20",51939,"National Coalition",1218,100044420796713,"Kokoomus","https://scontent.fgig19-1.fna.fbcdn.net/v/t39.30808-1/456283421_1054539972703353_191737292820868044_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=COAcW38jCjwQ7kNvwEPzxiC&_nc_oc=AdnI7PfQVDn5gpJC1-qEZklbsDqZFh_QD8hsBkrh5AjqzAF8uPHTH2y3Ym-dfZXO3n0&_nc_zt=24&_nc_ht=scontent.fgig19-1.fna&_nc_gid=SxripdTgfKWU9IKgDell1Q&oh=00_AfFpfM3AuHCwb_PaD1ulqHnWaIE8WxrTDA4VWDbWBpwvXA&oe=680FFD83","https://www.facebook.com/kokoomus","kokoomus",10155645477472102,NA,"2018-12-13 12:03:02","https://www.ekonomilehti.fi/saara-sofia-siren-muuttuva-tyo-voi-uuvuttaa/","työyhteisöissä on voitava hakea epäröimättä apua silloin, kun omat voimat eivät riitä, muistuttaa kansanedustajamme saara-sofia sirén tuoreessa kirjoituksessaan. 💙",418,"https://www.facebook.com/kokoomus/posts/pfbid022KZSNnEJw8bRj8AAoAutAxWz7AQX2pogM52r7ypmucwZQn96DNrc173G5qBKM1mUl","Finland",1.2,201904,0.1,0,0.7,0.2,0,0.5,0.4,25
