"","X.1","partyname","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","countryname","rile","date","Language","Anger","Hope","Enthusiasm","Fear","Anxiety","Pride","Words"
"88",77203,"There is a Future",1694,100050356875540,"מפלגת יש עתיד","https://scontent-mxp2-1.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwHj1wz-&_nc_oc=AdluKJXH-tsiKaI4MQXYAjCsPZKUn91I1brpg3R3lHT8AxepaX5ngQPl5khttI3KkgU&_nc_zt=24&_nc_ht=scontent-mxp2-1.xx&_nc_gid=BmXVKeidhabe9SdP-vi6Vg&oh=00_AfHpSKjW1AEePspfff4lMAZx59Uwo6kZrYvDf_hbuFvcyg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3845030158864814,NA,"2020-11-25 07:21:20",NA,"בושה.


הכנסתם את האזרחים למשבר הכלכלי החמור שידעה המדינה, ועכשיו אתם רוצים גם לבזבז את הכסף שלהם?


נתניהו וגנץ, תפסיקו לדאוג רק לעצמכם!",495,"https://www.facebook.com/yeshatidparty/posts/pfbid0wFtp1okLYg2WwEZUDH47Ltt7DKNdRejyHUmgi7EwTiwRHfxKovEZRxh4GB93tE6il","Israel",-21.945,202103,0.85,0.75,0.1,0.6,0.2,0.05,0.15,33
"89",77129,"There is a Future",934,100050356875540,"מפלגת יש עתיד","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwGJD6Be&_nc_oc=AdnyvlZSWjsOVcJk2CrMPzmUh3WdfL-Up7to4wfglnlO_H-01PlVFbgyyK-v0oqvja0&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=Ybmm_tskZOD6ArL2CnCvuQ&oh=00_AfEbVDZD0nisvrsLuGLQytX40qbo9PV5aRpGXwTc-nXadw&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4031401603561001,6230,"2021-01-31 18:49:47",NA,"חוק אחד לכולם


—


אם המכת""זיות היו אתמול בבלפור איפה היו היום המכת""זיות בלוויה ההמונית בירושלים? או שזה לכולם, או שזה לא יהיה לאף אחד.





yair lapid - יאיר לפיד",907,"https://www.facebook.com/yeshatidparty/videos/887054052059231/","Israel",-21.945,202103,0.7,0.65,0.1,0.6,0.2,0.05,0.3,40
"90",77271,"There is a Future",1668,100050356875540,"מפלגת יש עתיד","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwGuDPs5&_nc_oc=AdkUqTPwesa3xbG6U1Vfgr_eLEqZCvdZ9KMWPgsPV-_iUmyxooPsxID9NmPPfpFRkl8&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=tCnELRbznDgl5hhwHXolDg&oh=00_AfEHqtNE755WzzL_-KVGCfaOQ5xUzJTnKFzVOlGQxsi2Lg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3859737250727438,NA,"2020-11-30 09:50:04",NA,"""נמאס לו""?! ומה יגידו אזרחי ישראל?


אם גנץ ואשכנזי רוצים לתקן, שיתאחדו מאחורי לפיד.",639,"https://www.facebook.com/yeshatidparty/posts/pfbid0pHi1gy7YVR5JYWzrrAog3tGb3UmTThPZtchjZSgwgWv13LpXJJjpcFNjQz8Mv6PHl","Israel",-21.945,202103,0.65,0.7,0.4,0.55,0.3,0.2,0.25,20
"91",77026,"There is a Future",1714,100050356875540,"מפלגת יש עתיד","https://scontent.frec48-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwELze0K&_nc_oc=AdlB-UzmWRt6nXNs6qn0Sni1cnxMHeKm6SUSyRHjJ6C6J30rLBoxrDjbxvRoWKb4eSo&_nc_zt=24&_nc_ht=scontent.frec48-1.fna&_nc_gid=Wj_0W_CDvqLGp7HmjYGP6g&oh=00_AfFLjtjbFc5XOXi2-0nm_74AWTbJ5a-O3684sV7yUSB58A&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3838091909558639,NA,"2020-11-22 18:45:24",NA,"את הנזק שתשאיר הממשלה הזו, נראה על הילדים שלנו עוד שנים רבות.


אפשר וצריך לפתוח את מערכת החינוך.",333,"https://www.facebook.com/yeshatidparty/posts/pfbid02U3hRdqB3FBxKGx7QYbgJFYPhTit9sidVSqqRncEi9kr4sFBHsFt3TTjxBXXLPXNbl","Israel",-21.945,202103,0.3,0.4,0.5,0.2,0.2,0.6,0.3,16
"92",77379,"There is a Future",1172,100050356875540,"מפלגת יש עתיד","https://scontent.flim6-2.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwHfPht7&_nc_oc=AdkSDdpjI58PsVsJYd7It6yEoYMfkCcPYMj5DUU2euj7dQV4JM-YhO8IdagZFG6qwqY&_nc_zt=24&_nc_ht=scontent.flim6-2.fna&_nc_gid=dO8WkluCo2ZVMV0Z2mDw3g&oh=00_AfGzsWKqR1c88ODMb32MZ_YB3aAUAgWrzNnU1Kygch3CMg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3982633908437771,NA,"2021-01-14 06:07:51",NA,"במקום בו הציבור איבד תקווה ואיבד את האמון ביכולת של הממשלה לעשות שיהיה פה יותר טוב - חייבים להחליף את השלטון ולהקים ממשלה שפוייה🟠.",214,"https://www.facebook.com/yeshatidparty/posts/pfbid0RY1gShFrEQu1VMMSEttTGjGTSo5PuzJJKj1t2SRh5tU857bQnP8uWdirqjHA5Zd6l","Israel",-21.945,202103,0.75,0.65,0.25,0.6,0.3,0.4,0.2,21
"93",77116,"There is a Future",919,100050356875540,"מפלגת יש עתיד","https://scontent.fpcs1-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwGF4j50&_nc_oc=AdlpKmRKvzcH2XfTJxLOS1x2sRm-nwDiFlokU-PXIBroVQpsYstbgnBfyA-CjIqnTjg&_nc_zt=24&_nc_ht=scontent.fpcs1-1.fna&_nc_gid=ndV0N7BSSEMseKBj0LiH-Q&oh=00_AfHUwLCaLKnLkNeSJzL4gKUuj3jUZBV0YnptJJgBk5Qxtg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4038814699486358,4572,"2021-02-03 14:54:13",NA,"יש לנו נבחרת חזקה עם דרך ועקרונות. מי שמחפש יציבות יודע שאפשר לסמוך עלינו ושאנחנו עומדים במילה שלנו. הגיע הזמן לממשלה שפויה וליברלית - ורק יש עתיד גדולה תביא את זה.


אורנה ברביבאי - orna barbivay


יואל רזבוזוב - yoel razvozov",554,"https://www.facebook.com/yeshatidparty/videos/168733228094589/","Israel",-21.945,202103,0.1,0.05,0.8,0.15,0.05,0.7,0.6,59
"94",77262,"There is a Future",1143,100050356875540,"מפלגת יש עתיד","https://scontent.fcai19-6.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwFVunsD&_nc_oc=AdnEDshMLqUDFgYPrpPbaekdpYUX8f2VyZ9yyvDHp5GNn0aklqIc0DoqwJtZdWJ9vJg&_nc_zt=24&_nc_ht=scontent.fcai19-6.fna&_nc_gid=0yEIDPTyMIRu-XJrjStFYA&oh=00_AfHtrNFzPe5rJwga3xRd-ST9Y_ludmvcKWKADS73EDMI7w&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3993467590687736,NA,"2021-01-18 06:00:02",NA,"בוקר טוב למי שקם הבוקר לעבודה, ולכל אותם מאות אלפים שקמו לעוד יום של דאגות. 


זה יכול להיות אחרת. אפשר שתהיה פה ממשלה שפוייה וליברלית שתדאג לאזרחים.",372,"https://www.facebook.com/yeshatidparty/posts/pfbid0pMriEfnymRtCB4hPN7CKgBze9MdrBuDDE7cqYxXKm26F9yRt6cHNGybEFhdtzQdul","Israel",-21.945,202103,0.25,0.3,0.5,0.7,0.2,0.4,0.1,30
"95",77277,"There is a Future",1566,100050356875540,"מפלגת יש עתיד","https://scontent.fsdu33-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwE30VcV&_nc_oc=AdkDyC47VQGkTQfqcqAJ-QRdoZYTEIpS9Wu9R9tFE2lUay-lCeLvBpDFZXFcVFKNWpI&_nc_zt=24&_nc_ht=scontent.fsdu33-1.fna&_nc_gid=i-16vVFmX3H0NbEVtwRLiw&oh=00_AfE77udU7Gu0P85Tt9gzUcGijZ3u70UNeyXiMv_EGXohzQ&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3884439878257175,NA,"2020-12-09 04:30:51",NA,"פארסת הקבינט. נתניהו והממשלה שלו נכשלו.",1216,"https://www.facebook.com/yeshatidparty/posts/pfbid0E2XABDxRspKZj5Uz6PPg25oioQcmzbNreHgNwfxUfVVrvjH7tdgNuw8dfP9SrDM8l","Israel",-21.945,202103,0.8,0.7,0.1,0.3,0.2,0,0,6
"96",77118,"There is a Future",1327,100050356875540,"מפלגת יש עתיד","https://scontent.fcpq7-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwH3cBrx&_nc_oc=AdmDrtHrZ00HlP_KYEUz9ZcNmKFS1YaXuHHGBmSy5Pn2-jaNgRxqISEnZbvjJuPx1y4&_nc_zt=24&_nc_ht=scontent.fcpq7-1.fna&_nc_gid=siJtWU11d9V8_2bbMU_4AA&oh=00_AfHhtpLhFuOoprMH6iO7koZ6UbThwtCYmIr6_lylMti3vQ&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3941559422545220,NA,"2020-12-29 15:32:58",NA,"גולשי מעריב בחרו: יאיר לפיד הוא המועמד המתאים ביותר.",1057,"https://www.facebook.com/yeshatidparty/posts/pfbid032ajq7jEpYUkYb624JwcQ5N9d6CNmN77bWsrCYzxCM3FdvTYZ5gysTGc2Cfa8QcQEl","Israel",-21.945,202103,0.1,0,0.7,0.2,0,0.6,0.5,8
"97",77316,"There is a Future",1117,100050356875540,"מפלגת יש עתיד","https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwF1Ei6X&_nc_oc=AdkMymPMtQM2_rwDUlIJAdZ6dExlU8-E4wOWbMYtq8K4OhSoGuZUsPMUo6mjDKrQVx4&_nc_zt=24&_nc_ht=scontent-bos5-1.xx&_nc_gid=_QvPlwlwkqEai8La-VxlbA&oh=00_AfF-EEi6C0TsfB77cJT_pOYMJ1GfzkrvNyg6lYgwyxGCJw&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3997387813629047,NA,"2021-01-19 17:22:07",NA,"#מילון_הטירלול",179,"https://www.facebook.com/yeshatidparty/posts/pfbid05yKWYDCaK9EnBvSuPkXw1EhhQuUNfjuJYfr5q1AuTpUY9hpZHm9PTfeRKAAHj9itl","Israel",-21.945,202103,0.5,0.1,0,0.3,0.2,0.4,0,2
"98",77320,"There is a Future",597,100050356875540,"מפלגת יש עתיד","https://scontent.fasu6-2.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwHOMDs2&_nc_oc=Adkc5eZ35KoZ6HOVt0STTdQhwaQtOgK_08kn1qgqSlFCV17r3A5CIAdD1BZgzA1NxKA&_nc_zt=24&_nc_ht=scontent.fasu6-2.fna&_nc_gid=tTKt86QDW3Wgcey5J2pI_A&oh=00_AfGhABXl9_IaSAqPjdQ5begw6YVqLx5WBzIkoDNzzwt1Qg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4115010145200146,NA,"2021-03-01 14:42:17",NA,"תושבי הצפון חייבים ממשלה שפויה.",246,"https://www.facebook.com/yeshatidparty/posts/pfbid02CAHtuvUWbBQMGoSALVMmE28NCV4A7MxKCANsn31UhMWcR7cK51nSjVRaiNfuqnqul","Israel",-21.945,202103,0.5,0.7,0.2,0.6,0.3,0.1,0,4
"99",77377,"There is a Future",1809,100050356875540,"מפלגת יש עתיד","https://scontent.fcgh12-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwFPh27P&_nc_oc=AdkMvDYoghWYSW8T7zw2GaqDdBI73y9LdWgyH5F5RrjMxhNJ0hcOl9y1OoXGwIdkY-c&_nc_zt=24&_nc_ht=scontent.fcgh12-1.fna&_nc_gid=qmBPnDo3maK2hUK1ZZldwg&oh=00_AfGsmLJFRNqpgdb5PeZrekVAZS5M3l28Zac9OWPkrJ1aPQ&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3805953522772478,NA,"2020-11-11 17:32:58","https://news.walla.co.il/item/3397777","""הגיע הזמן שכולנו נפנים: אם מדינת ישראל לא תצא למלחמת חורמה להצלת חיינו, כפי שמדינת ישראל יודעת להילחם, אם שרי תחבורה ימשיכו להצטלם במחלף חדש או בקרון רכבת, במקום לטפל במוקדי סיכון, אם לא נטמיע פתרונות טכנולוגיים אקטיביים שיכולים להציל חיים בכלל הרכבים, הדבר ימשיך לעלות לנו ביוקר"". ח""כ בועז טופורובסקי, יו""ר ועדת המשנה לבטיחות בדרכים.





https://news.walla.co.il/item/3397777





boaz toporovsky - בועז טופורובסקי",111,"https://www.facebook.com/yeshatidparty/posts/pfbid0owwVy3sEciEngWDPfxCSCSoU7mN7YhgHnR5k3vxxnnXMjKgs8aFpz5Uh1xScfrJPl","Israel",-21.945,202103,0.85,0.7,0.3,0.65,0.6,0.2,0.4,89
"100",77299,"There is a Future",803,100050356875540,"מפלגת יש עתיד","https://scontent.fman4-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwG4u8Wp&_nc_oc=AdlTNr1eVZ1MJspCKBIHvccQrrnYSiQc82o7eCR3rZAcaISp-bQ4GN0hJH8_vx72pqU&_nc_zt=24&_nc_ht=scontent.fman4-1.fna&_nc_gid=iEwjarDRf7mZAUFYxVJCaA&oh=00_AfFmu4uAK4iXEPP3CSo7MgYLkHxxqeVd9td3nOyKesAh0A&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4062382693796225,NA,"2021-02-12 11:55:51",NA,"מהדרום ועד הצפון, כולם יודעים: חייבים ממשלה שפויה וליברלית🟠",1072,"https://www.facebook.com/yeshatidparty/posts/pfbid02AuffM9aPDzrnEporoB6TTDyY7R8BjJVrfEh1Rk3UPp6C1cQxX66ZinuBVEXQ9Awvl","Israel",-21.945,202103,0.2,0.1,0.7,0.3,0.2,0.6,0.5,10
"101",77200,"There is a Future",1771,100050356875540,"מפלגת יש עתיד","https://scontent.fdac31-2.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwEUorTJ&_nc_oc=AdmzdNzrJQnlBWiqE5q5w1wU-n82VxvuJrjrcmmitz7N1yOsCU_Ia0hBsWDsKAClD5c&_nc_zt=24&_nc_ht=scontent.fdac31-2.fna&_nc_gid=sii9FgV0B_Yoo5Q9QuM2Hw&oh=00_AfHt61sVEOyf5pCGrqRXaJxFP0AbscT1uJkWR4ZDQrY-bA&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3820523781315452,NA,"2020-11-16 15:35:44",NA,"גבי, תפסיק לאיים ותתחיל לקיים.





ביום רביעי מצביעים: אדם עם כתב אישום לא יהיה ראש ממשלה.",820,"https://www.facebook.com/yeshatidparty/posts/pfbid05wnqBNdjK9DgKDBWKLkDYASLP9z8qb2jFZGRM3z59YZeUAmaaLaTuAsuaJRGCDEVl","Israel",-21.945,202103,0.8,0.75,0.5,0.3,0.4,0,0.2,22
"102",77396,"There is a Future",1158,100050356875540,"מפלגת יש עתיד","https://scontent.foyo1-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwEkQm7Z&_nc_oc=AdmaamDDv1rdxqeX3EyifULX38M6x_hG6eSccKUY9oDlwrGN6L5Y5HN52-bgw2KiMwA&_nc_zt=24&_nc_ht=scontent.foyo1-1.fna&_nc_gid=rs8ywrGSJ3FoNed1fNCKIw&oh=00_AfHfAmmifLW-pQlY9bxwPyFFNnAUTmrTjDvD1pzRvV9H4A&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3991068697594292,NA,"2021-01-17 08:25:32",NA,"#מילון_הטירלול",371,"https://www.facebook.com/yeshatidparty/posts/pfbid0VZBAjPcgJUWvX5uCSd5NQ4boPaw2PmtHXnT3G3jtrwB4VMvzRpByiKHE6DfmRy9Fl","Israel",-21.945,202103,0.1,0.2,0.1,0.3,0.2,0.1,0.1,2
"103",77254,"There is a Future",1706,100050356875540,"מפלגת יש עתיד","https://scontent-gru1-2.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwGw4n_R&_nc_oc=AdmFjMQI1W3kiSy4QhbqLuM98hpxTw2h66nBhvcPHASB36Hz8j3F-WbV34dybjYEmQU&_nc_zt=24&_nc_ht=scontent-gru1-2.xx&_nc_gid=WuIn2T3vKlosJVSM7SJPfQ&oh=00_AfHR_7fJZDfs2-ZEDNqP6SFiwy92h0nPPVtLv59T6XRfDA&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3840294392671724,NA,"2020-11-23 14:24:18",NA,"עוד מעט זה קורה: מתקנים את העוול ומקפיאים את העלאת שכר חברי הכנסת.",94,"https://www.facebook.com/yeshatidparty/posts/pfbid0UucD3fzCwctMrHQ19AB9ZWwKtsNYmFbWw2RFAtCU87VQGocVRBpRLLo4cNkvhaeRl","Israel",-21.945,202103,0.3,0.4,0.6,0.2,0.1,0.5,0.4,12
"104",77113,"There is a Future",151,100050356875540,"מפלגת יש עתיד","https://scontent.fdou1-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwFq3vyB&_nc_oc=Adneip6jenHcEWRt5JllAQmd4DJoR1pyV4TEMB22cYboQYHSl-5QBlEz7njSul3Wv8A&_nc_zt=24&_nc_ht=scontent.fdou1-1.fna&_nc_gid=5LkFv_ROEtnbBl5FLuqQOQ&oh=00_AfGrh3f8ki5o8vMwC2RtlvhUMztasMDcqktssXcbtUaXJQ&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4157485304285963,NA,"2021-03-17 17:33:09",NA,"‏20:00 כאן בלייב. שישה ימים לבחירות. תנו לשפיות לנצח 🟠",274,"https://www.facebook.com/yeshatidparty/posts/pfbid02eajDrzZBKDbNVdxffRCH7RXqqUag27o3Rnm1McjjfGHjxsHbMBmJY9bEtKR9fNUTl","Israel",-21.945,202103,0.1,0,0.7,0.2,0,0.6,0.5,11
"105",77024,"There is a Future",873,100050356875540,"מפלגת יש עתיד","https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwEABj2m&_nc_oc=Adl48ZS8EkSFIAK96LJASk-Lxaum0XfBmijwmZi2HI1eCiyv93coLhX9cBEzMnrtaPA&_nc_zt=24&_nc_ht=scontent-bos5-1.xx&_nc_gid=vPDm6mFrKeX01KvhrwJSww&oh=00_AfGTmCIa7T562cbtH-2YqzbaXoJMzGXYNo8kqrZlQQOyuA&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",801639943757502,5527,"2021-02-07 10:01:59",NA,"יש עתיד דואגת לאזרחים הותיקים 🟠, הצטרפו לשידור החי>>",240,"https://www.facebook.com/yeshatidparty/videos/801639943757502/","Israel",-21.945,202103,0,0,0.8,0,0,0.5,0.6,10
"106",77131,"There is a Future",1745,100050356875540,"מפלגת יש עתיד","https://scontent.frak1-2.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwEyefl1&_nc_oc=Adn2qjh5h6tUkxeP4_Cx-qxbPsCVWpWYg7j2uoM_Zi37pwl_6ol9UZW0ZThCgITyX7Q&_nc_zt=24&_nc_ht=scontent.frak1-2.fna&_nc_gid=VQi_L2mfzSRDgppUs_7gvw&oh=00_AfHF26A2kbUggeVcjR_MLMi2VdaGIDkfV6-GkYjfI_5-kQ&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3825721627462334,NA,"2020-11-18 11:31:43",NA,"כחול לבן ברחו ממליאת הכנסת במקום להצביע על החוק שימנע ממי שיש נגדו כתב אישום להיות ראש ממשלה - ככה הם משאירים את נתניהו בשלטון.",847,"https://www.facebook.com/yeshatidparty/posts/pfbid02ub2MS43BVUaUYc72NkCBBuyrbQZAWzfnSM44S5ZzNbf6VdQBVtLgfgNX2WSwNXkAl","Israel",-21.945,202103,0.85,0.75,0.1,0.3,0.2,0.05,0.15,26
"107",77325,"There is a Future",106,100050356875540,"מפלגת יש עתיד","https://scontent.flwo3-1.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwH8mFY9&_nc_oc=Adm4fTtXRX4ouIIo4In7alu94zasRQFi9G_kUtZJCNTYpjJg5hDKvKU22tBo2zD3vuY&_nc_zt=24&_nc_ht=scontent.flwo3-1.fna&_nc_gid=XPd5N6IGkkAi-3tHlhg08A&oh=00_AfFjygE1V3MZEFFn4mfLvJ-zCw6Pc7JaFSrbzJuZLbI5Nw&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4161383030562857,NA,"2021-03-18 20:44:27",NA,"ערים? כי האוטובוס של יש עתיד יצא לסיבוב ברים.


לחיי ממשלה שפויה 🟠.





idan roll - עידן רול 


אורנה ברביבאי - orna barbivay 


יוראי להב הרצנו - yorai lahav hertzanu",385,"https://www.facebook.com/yeshatidparty/posts/pfbid0szxfmC4EU1EB1z89ieKcaeQaKfQMWB3nqk7zrFLXyGeCtCCTM6b4KpU33wYrJ1gQl","Israel",-21.945,202103,0.2,0.05,0.5,0.1,0.1,0.6,0.4,18
"108",77385,"There is a Future",1170,100050356875540,"מפלגת יש עתיד","https://scontent.flim6-2.fna.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwHfPht7&_nc_oc=AdkSDdpjI58PsVsJYd7It6yEoYMfkCcPYMj5DUU2euj7dQV4JM-YhO8IdagZFG6qwqY&_nc_zt=24&_nc_ht=scontent.flim6-2.fna&_nc_gid=dO8WkluCo2ZVMV0Z2mDw3g&oh=00_AfGzsWKqR1c88ODMb32MZ_YB3aAUAgWrzNnU1Kygch3CMg&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",3985882004779628,3048,"2021-01-15 10:28:54",NA,"חדשות הטירלול: אז איזה טירלולים היו לנו השבוע? 


קבלו את מצעד הטירלול השבועי, הגיע הזמן לממשלה שפויה וליברלית🟠


#חדשות_הטירלול",304,"https://www.facebook.com/yeshatidparty/videos/238331137907996/","Israel",-21.945,202103,0.3,0.2,0.5,0.1,0.1,0.6,0.4,21
"109",77248,"There is a Future",935,100050356875540,"מפלגת יש עתיד","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/393764351_926794069009147_8395441432104604403_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HlM7Icr_XmoQ7kNvwGJD6Be&_nc_oc=AdnyvlZSWjsOVcJk2CrMPzmUh3WdfL-Up7to4wfglnlO_H-01PlVFbgyyK-v0oqvja0&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=Ybmm_tskZOD6ArL2CnCvuQ&oh=00_AfEbVDZD0nisvrsLuGLQytX40qbo9PV5aRpGXwTc-nXadw&oe=68105D7F","https://www.facebook.com/yeshatidparty","yeshatidparty",4030703953630766,NA,"2021-01-31 13:25:18",NA,"בממשלה שפויה יש חוק אחד שווה לכולם.


ynet",454,"https://www.facebook.com/yeshatidparty/posts/pfbid024oiZgJUpP8ETznoiLX43Jkr4ai8MSYi9z656HWyDMPTHusGtyJdisEMgvPwNFnhUl","Israel",-21.945,202103,0.1,0.3,0.2,0.1,0.1,0.2,0.3,8
