"","X.1","partyname","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","countryname","rile","date","Language","Anger","Hope","Enthusiasm","Fear","Anxiety","Pride","Words"
"11",53705,"New Hope",2,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fshd1-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwEdGyqP&_nc_oc=AdlYj6DJGIfNR6dsUk2ZizjainxpbazgX2fmfUER9vFQxAFBZg3_6IFtNp-UhNs8b2k&_nc_zt=24&_nc_ht=scontent.fshd1-1.fna&_nc_gid=J0D96KSz8nm1HhD__w9RAg&oh=00_AfEuTAMSbYhHUBD3jPaLOg3Gk0rdCxnls-lL8IlN_XNThQ&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159239510403968,NA,"2021-03-22 14:36:12",NA,"רק הפתק ת' יעשה שינוי. 


תצביעו לתקווה חדשה - יהיה מהפך.",940,"https://www.facebook.com/GideonSaarIL/posts/pfbid09zoyYHBdKvPqDEtz73HtptZ4YSFHHVJJvjhk4g4vXB8YFrbenhjhHYe4bu9XJirLl","Israel",-13.985,202103,0.4,0,1,0,0,0.6,0,7
"12",53711,"New Hope",1481,100044240088895,"גדעון סער | Gideon Saar","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwHy7GZ2&_nc_oc=AdnnLWAXx-4ty5CxgBrIfYJuz6tnhnoMylRndEwe3rQkAL--92996ZOm49qX-IUpURs&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=pe2BqmGeOmSJ43BPnAjZhg&oh=00_AfE-cHvj8yHv5NCk9ZEDlDWmtPadcu0i642Tt0SL356R6g&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10158975664423968,NA,"2020-12-09 15:46:41","https://bit.ly/33RkjHx","יועז וצביקה, ברוכים הבאים! 





‏ביחד - ועם עוד רבים וטובים אחרים שעוד יצטרפו - נביא לעם ישראל תקווה חדשה ונחליף את השלטון.",3673,"https://www.facebook.com/GideonSaarIL/posts/pfbid02xCHBBWhwSd8cLsUh99hmYbsJvUd3cs6k9cXpZZzuy3GnQNUjk2kikXg8WiVbcjwql","Israel",-13.985,202103,0.77,0.19,0.82,0.05,0.12,0.68,0.45,27
"13",53502,"New Hope",370,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fmoc5-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwGSCKqR&_nc_oc=AdmwQmfvAKi-tEzsrceUCHCfyhFHK-M3kf4BQ0O__r6eLhsMbYNpVBezx5mTK0ZSHME&_nc_zt=24&_nc_ht=scontent.fmoc5-1.fna&_nc_gid=le3fY32Y52556AeXJpjkTQ&oh=00_AfGd2OstN3NH-CNsT0ddRfoHnFq7N_SGNLsKPWZU9Gsm-g&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159207787323968,NA,"2021-03-09 16:29:22",NA,"צפו בראיון שלי עם אלמוג בוקר  בחדשות 13",124,"https://www.facebook.com/GideonSaarIL/posts/pfbid022UQXpS19yD732k7C9QUbkmufLsXHtaPZL1fhMTBkANfka62g5AxMW2myraUf5hmTl","Israel",-13.985,202103,0,0,0,0,0,0,0,9
"14",53728,"New Hope",1080,100044240088895,"גדעון סער | Gideon Saar","https://scontent.ffjr1-6.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwFPTac_&_nc_oc=AdkdwIT051fB3W0u6PiJzQxYvl1MJ63Utm-PrweARVa3I7afg6wA9gRRfyp1XoJyl-U&_nc_zt=24&_nc_ht=scontent.ffjr1-6.fna&_nc_gid=pttoC3CDNHquFp7IJDAIFg&oh=00_AfGx01y0L3YicMFnKC5GyH29MihQAURRvBEnaMEhkGlvOQ&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159076780288968,NA,"2021-01-20 13:15:02",NA,"עם ישראל לנצח יהיה אסיר תודה לנשיא ארצות הברית ה -45, דונלד טראמפ.





the people of israel will forever be grateful to the 45th president of the united states, donald j. trump.",997,"https://www.facebook.com/GideonSaarIL/posts/pfbid0U8Pt11AcSFJYciRMBiX9L6UxqqGapEVVyicZ2VjaN86s4e4cg27pzS6WKQ9SC8JSl","Israel",-13.985,202103,0,0,0.75,0,0,0,0.5,21
"15",53732,"New Hope",927,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fvag8-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwFupnmN&_nc_oc=AdmPIcy8e6wOEph7erS9-1L8_kwuyqz10JJlSDSft3XAsLvcNGjQnVIepdj9EDPymhU&_nc_zt=24&_nc_ht=scontent.fvag8-1.fna&_nc_gid=sP-UHLV1NWutUDy4ChWJzA&oh=00_AfFn-a3lH5v0avVNVQRzP4q50fy5TPGqAv_E5llil7JWBA&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159117673243968,8450,"2021-02-01 14:24:41",NA,"מי ששבר - לא יוכל לתקן. אנחנו כן.",641,"https://www.facebook.com/GideonSaarIL/videos/425572898661273/","Israel",-13.985,202103,0,0,0,0,0,0,0,7
"16",53503,"New Hope",735,100044240088895,"גדעון סער | Gideon Saar","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwHbvpmS&_nc_oc=Adkbe-rUMFbAS7Q8d3yMk46jLgQi2N5DoQmp1fyIXdvbKYMpvhoHvOi_WRyzx8zZ6hg&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=3cXAPloK_ouMqiJzWxd5ZA&oh=00_AfH_uMyvTlV9T84CtHnr92vPZN4kQ8A8HNwgk3XukPyo9A&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159153976423968,NA,"2021-02-14 06:52:19",NA,"יום אהבה שמח! ❤",3545,"https://www.facebook.com/GideonSaarIL/posts/pfbid0dZKTejEqseSxeu4ipsnTx3KUfAevu45vKGY6huxZ7tcad7p18MKXLGnp5onAsae6l","Israel",-13.985,202103,0,0,0.8,0,0,0.6,0,3
"17",53521,"New Hope",949,100044240088895,"גדעון סער | Gideon Saar","https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwEPunyP&_nc_oc=AdmAslIYKRUBlTo4kinvJ5MLk5VFWb_la-cNmAhcYkdreezgQFGwjXj6HiPY6FpqL2s&_nc_zt=24&_nc_ht=scontent-lhr6-1.xx&_nc_gid=hxnfgHmn7Eow3VU7T0vxMQ&oh=00_AfEsA91GdOOHj4NmPLx97DH6oXORl9F2bPhUx7snwDbrKw&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159112559593968,NA,"2021-01-31 06:41:20","https://myisrael2019.weebly.com/","התארחתי אצל אופירה וברקוביץ'. צפו בראיון המלא:",482,"https://www.facebook.com/GideonSaarIL/posts/pfbid0GAN8H3preeKU4CZM4wnWj9vs5ZhnrPYDZGjw9Muzw5nQ6k7RS32bwxL6sdPS8uWGl","Israel",-13.985,202103,0,0,0,0,0,0,0,6
"18",53511,"New Hope",458,100044240088895,"גדעון סער | Gideon Saar","https://scontent.frtm1-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwFo8JOd&_nc_oc=Adlek0a9R6jGd9eu8qRbYAIjicqOWkZpVTZnqox10uNeo_jUdB4tRu5VdadtnnHzCY8&_nc_zt=24&_nc_ht=scontent.frtm1-1.fna&_nc_gid=iP6lcmowUw8tYB6yvwH6EA&oh=00_AfEuVaBP_IE0VH0AOYuG1u7uVJnpIgyzX7BHJ3xmGYo1wg&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159202785523968,NA,"2021-03-07 11:39:10","https://www.calcalist.co.il/conference/articles/0,7340,L-3897040,00.html","""אנחנו צריכים לסבסד חזרה לעבודה ולא את המשך האבטלה"".


מוזמנים לצפות בראיון שלי ל״ועידת התחזיות״ של ""כלכליסט"".",714,"https://www.facebook.com/GideonSaarIL/posts/10159202785523967","Israel",-13.985,202103,0.4,0.2,0.6,0.1,0.1,0.4,0.2,13
"19",53635,"New Hope",49,100044240088895,"גדעון סער | Gideon Saar","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwHpRtoR&_nc_oc=AdmoR_AkoPNaaoF9rFqqjuXBLWNEzASF4M8G2ICzkSHJA4E4Oo3kta8U8AZE8OJWtlg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=iwMqQ_OszHA8MwicIFuOrg&oh=00_AfFM8bCIyKLIbvzGaMsW7QUKc0DUkb-EQt7XeEfZP31xNw&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159236803458968,36527,"2021-03-21 06:00:20",NA,"ביום שלישי עושים שינוי!





אני קורא לכל הציבור שרוצה שינוי: אם תצביעו שוב לאותן מפלגות שהצבעתם בפעמים הקודמות - נתניהו ישאר.





אם תצביעו ת' ותתנו לי את הכוח - אני אביא את בנט, ויחד נקים ממשלת שינוי של הימין והמרכז שתחליף את נתניהו!





 צפו ושתפו",1430,"https://www.facebook.com/GideonSaarIL/videos/1102066890272239/","Israel",-13.985,202103,0.52,0.15,0.8,0.3,0.1,0.7,0.4,56
"20",53703,"New Hope",42,100044240088895,"גדעון סער | Gideon Saar","https://scontent-waw2-2.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwG2YJ0g&_nc_oc=AdmAG5ND1DtQXjDlYITzM02qys5J3DxPOrubvLMv5KJm6oO6ORUQkxNwROlHEdNheHo&_nc_zt=24&_nc_ht=scontent-waw2-2.xx&_nc_gid=7LAOFT03Ijn22LL936UB9A&oh=00_AfFrSQWYYqN0eLSQB3rcOMeRTb1v-pJdGk0nglP1WeRZNg&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159236949348968,27758,"2021-03-21 08:27:03",NA,"רק הפתק ת' יביא שינוי.",603,"https://www.facebook.com/GideonSaarIL/videos/164000878875156/","Israel",-13.985,202103,0.5,0.2,0.4,0.1,0.1,0.3,0,5
