"user/id","user/name","user/profilePic","user/profileUrl","link","text","likes"
"100045122042935","CDU","https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwH1VIAM&_nc_oc=AdlXLQkkgt9iMuDr93PX7mwqHshlectVMrBTQdACd9UW46MbR18CgjB8myXq4Tc2geo&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&_nc_gid=mQH_HBKAhHv2K_pLKEg5FQ&oh=00_AfHf8KcPHHenRlDog4M1fprWXXrpxz74pqfr5n5KxqDl0g&oe=680F299D","https://www.facebook.com/CDU",,"Es ist ein Kopf-an-Kopf-Rennen und wird ein langer Wahlabend. Zum jetzigen Zeitpunkt kann man noch nicht sagen, wer am Ende die Nase vorn haben wird.

Jetzt möchten wir erst einmal Danke sagen:
An alle Wahlkämpferinnen und Wahlkämpfer, die bei Regen, Sonne oder Sturm, bei Tag und Nacht, von Tür zu Tür, auf den Marktplätzen oder in den sozialen Medien für eine starke CDU und Armin Laschet als Bundeskanzler gekämpft haben. Wir danken allen Wählerinnen und Wählern, die uns heute ihr Vertrauen geschenkt haben.","1414"
"100045122042935","CDU","https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwH1VIAM&_nc_oc=AdlXLQkkgt9iMuDr93PX7mwqHshlectVMrBTQdACd9UW46MbR18CgjB8myXq4Tc2geo&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&_nc_gid=mQH_HBKAhHv2K_pLKEg5FQ&oh=00_AfHf8KcPHHenRlDog4M1fprWXXrpxz74pqfr5n5KxqDl0g&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","164"
"100045122042935","CDU","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE4KAeu&_nc_oc=AdkW9DPeLw2vQJlXnvJXCAyN3RGgwnsB2JCgR_QoQEvICHVADy_bDRfbIcN9oXm85ZY&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=WpGujX8E4gQyzE0XTOmvLQ&oh=00_AfECvZWdI99m6_rtomeIEWVz0rnHfvL-h0G6GvWB28A_dQ&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","238"
"100045122042935","CDU","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE4KAeu&_nc_oc=AdkW9DPeLw2vQJlXnvJXCAyN3RGgwnsB2JCgR_QoQEvICHVADy_bDRfbIcN9oXm85ZY&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=WpGujX8E4gQyzE0XTOmvLQ&oh=00_AfECvZWdI99m6_rtomeIEWVz0rnHfvL-h0G6GvWB28A_dQ&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","175"
"100045122042935","CDU","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE4KAeu&_nc_oc=AdkW9DPeLw2vQJlXnvJXCAyN3RGgwnsB2JCgR_QoQEvICHVADy_bDRfbIcN9oXm85ZY&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=WpGujX8E4gQyzE0XTOmvLQ&oh=00_AfECvZWdI99m6_rtomeIEWVz0rnHfvL-h0G6GvWB28A_dQ&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt aber schnell, noch 2 Stunden beide Stimmen CDU! #wegenmorgen","176"
"100045122042935","CDU","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwGNJ38L&_nc_oc=AdmfZFyD-LdbFLbRLacDzDpSHHR3_0lzes42Vh5p4GhIOA1VOEW8p0yFrXnSBFhGDjQ&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=79webKF-xERhEGtmgdBW_w&oh=00_AfHMz-yNxpTwxxpykwhPXK9jT3W0sbIZbpt_gkrAxWVfBw&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","197"
"100045122042935","CDU","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwGNJ38L&_nc_oc=AdmfZFyD-LdbFLbRLacDzDpSHHR3_0lzes42Vh5p4GhIOA1VOEW8p0yFrXnSBFhGDjQ&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=79webKF-xERhEGtmgdBW_w&oh=00_AfHMz-yNxpTwxxpykwhPXK9jT3W0sbIZbpt_gkrAxWVfBw&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","168"
"100045122042935","CDU","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwGNJ38L&_nc_oc=AdmfZFyD-LdbFLbRLacDzDpSHHR3_0lzes42Vh5p4GhIOA1VOEW8p0yFrXnSBFhGDjQ&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=79webKF-xERhEGtmgdBW_w&oh=00_AfHMz-yNxpTwxxpykwhPXK9jT3W0sbIZbpt_gkrAxWVfBw&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","179"
"100045122042935","CDU","https://scontent.fcgh17-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwH00G5f&_nc_oc=AdmWPQ9QrA9KuZg1xhrbYbSUMfGkxmib6X091MDiK4n2rJP9sYh_zvdp7Uzlg36IeF0&_nc_zt=24&_nc_ht=scontent.fcgh17-1.fna&_nc_gid=XnrONCeTOS9VZ2MpzP1X1A&oh=00_AfG12C3vbUfPe8Mc5PIX_vis7oKIgjqeSSd3Y9D0bu6wNQ&oe=680F299D","https://www.facebook.com/CDU",,"Noch 4 Stunden - jetzt raus und CDU wählen! #wegenmorgen","285"
"100045122042935","CDU","https://scontent.fcgh17-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwH00G5f&_nc_oc=AdmWPQ9QrA9KuZg1xhrbYbSUMfGkxmib6X091MDiK4n2rJP9sYh_zvdp7Uzlg36IeF0&_nc_zt=24&_nc_ht=scontent.fcgh17-1.fna&_nc_gid=XnrONCeTOS9VZ2MpzP1X1A&oh=00_AfG12C3vbUfPe8Mc5PIX_vis7oKIgjqeSSd3Y9D0bu6wNQ&oe=680F299D","https://www.facebook.com/CDU",,"Jetzt CDU wählen! #wegenmorgen","252"
